job_id,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,fraudulent
4471,2.6082420225034375,5.540712706560129,3.343872457130021,1.4109862001090105,0,1,1,0
4472,8.802415945173363,6.792325631431148,6.5969072217252736,3.8777090574362645,0,1,1,0
4473,8.909068959946946,4.498643368522915,4.2621307099335155,0.0,0,1,0,0
4474,6.527120260208322,8.84947424841286,7.275322063630217,0.0,0,1,0,0
4475,8.802415945173363,7.07753739357905,5.153502083342123,4.827902023103547,0,1,1,0
4476,6.279604635456627,8.51067997485669,7.114302980892393,0.0,0,1,0,0
4477,6.371303750628183,9.851869812121643,7.078681607728952,5.366567876527496,0,1,1,0
4478,5.594359182521683,5.356125264826097,11.654303355421352,4.940646584293105,0,0,0,0
4479,0.0,4.876586144787547,3.22384013202729,0.0,0,0,1,0
4480,9.087186155986817,7.69198232125742,7.3551840362921626,12.206577923781403,0,1,1,0
4481,0.0,3.518862528105402,7.158164795250955,0.0,0,0,1,0
4482,6.390235522701917,6.402554149620893,6.0999883244814415,7.286320057772383,0,1,0,0
4483,8.909068959946946,4.061432686109147,4.823428744961537,0.0,0,1,0,0
4484,6.637193147107119,11.180214803696686,9.984181470829338,8.163561498174593,0,1,0,0
4485,1.6948288486310994,5.982082972582666,4.390856333892291,3.508369867027086,0,1,1,0
4486,4.547887955236196,8.060969553572129,5.419701237267587,0.0,0,1,0,0
4487,4.108521813187501,3.2538105183824184,7.444961875430805,0.0,0,0,1,0
4488,7.628605667811466,4.250129443663029,4.825640686745446,0.0,0,1,0,0
4489,2.6082420225034375,5.959639142896875,3.343872457130021,1.4109862001090105,0,1,1,0
4490,3.3666628029814247,8.498095371947182,5.081074022640054,0.0,0,1,1,0
4491,0.0,8.064641308761747,0.0,0.0,0,0,0,0
4492,0.0,7.184318352831018,6.911969262942133,1.0,0,0,0,0
4493,5.794861561220348,6.339283429081539,0.0,0.0,0,1,0,0
4494,6.862927248355973,11.098621131502496,7.729940328555071,2.713897960541941,0,1,0,0
4495,8.940294881262979,5.69979762287765,0.0,0.0,0,0,0,0
4496,0.0,11.036175711479453,5.68624257068044,0.0,0,1,0,0
4497,6.637193147107119,9.36039287587772,7.7100758758534855,8.739767194168923,0,1,0,0
4498,0.0,6.910311451377642,5.686940060153973,0.0,0,0,0,0
4499,11.968053579314807,7.669417681486341,8.44985085956585,4.767195079939126,0,1,1,0
4500,8.909068959946946,4.261307120576969,4.934158496731247,0.0,0,1,0,0
4501,8.909068959946946,4.106895856004832,4.6112493252369315,0.0,0,1,0,0
4502,8.909068959946946,6.284693700814922,4.617115960590704,0.0,0,1,0,0
4503,2.6082420225034375,4.39277471610182,3.343872457130021,1.4109862001090105,0,1,1,0
4504,8.909068959946946,5.2756939090548185,4.980543438478737,0.0,0,1,0,0
4505,11.968053579314807,6.93637457898164,7.215561488702692,4.6262210397708685,0,1,0,0
4506,9.258178755596692,10.53324235021297,13.620049493198348,2.9219368444457556,0,1,1,0
4507,8.909068959946946,5.182640876011977,3.5759487760100463,0.0,0,1,0,0
4508,5.898195618858702,7.967809683405419,5.203314209290211,6.2795690126377846,0,1,1,0
4509,6.544653080658845,7.977475868855367,7.790431966468244,5.507119773186372,0,1,1,0
4510,8.909068959946946,6.284693700814922,4.78117910717573,0.0,0,1,0,0
4511,8.909068959946946,7.8841973118723585,4.23177596028336,0.0,0,1,0,0
4512,3.2857755206182264,7.438091519332206,5.2325410762673235,4.7306016075217165,0,1,0,0
4513,0.0,6.651687444909367,2.439303432741098,2.8939110882467127,0,0,0,0
4514,9.57810903696675,12.803068391066772,0.0,0.0,0,1,1,0
4515,0.0,5.692537505700834,1.2682448354315154,3.3232382393743776,0,0,0,0
4516,10.781519450245732,5.365621295961492,7.841513648867878,0.0,0,1,1,0
4517,6.890321836532019,11.366310262761882,5.298543560947892,8.56955736991117,0,1,1,0
4518,0.0,7.029636467540108,6.109996678239379,2.552090137805461,0,0,0,0
4519,5.583883875380825,6.701906004148169,3.8178284966055958,5.865736055208465,0,1,0,0
4520,8.909068959946946,4.237225558298478,4.71437609754257,0.0,0,1,0,0
4521,0.0,7.469111165290538,4.088079115712896,5.454086831712475,0,0,0,0
4522,6.9739780501866395,5.716314744794912,3.8051367850785174,0.0,0,1,0,0
4523,0.0,6.585178232203292,0.0,3.5657976169507806,0,0,1,0
4524,7.519025762297297,5.055771370956471,3.090486028616031,0.0,0,1,0,0
4525,6.222191578218114,7.313164947694096,5.7602247848669155,4.527771665617294,0,1,1,0
4526,4.2100888591143395,7.218740298908468,0.0,0.0,0,0,0,0
4527,0.0,10.974827494351675,8.862049784373237,8.202316454420885,0,1,1,0
4528,0.0,5.515815981795799,6.547223520641958,3.083288075827037,0,0,0,0
4529,5.459137511192752,9.377499005016649,0.0,0.0,0,1,1,0
4530,6.778171000166962,6.437817676571187,6.567401506825299,4.8797418267237695,0,1,1,0
4531,8.909068959946946,4.261307120576969,5.149315897485366,0.0,0,1,0,0
4532,7.04309618550892,12.418558204561851,10.445009712346288,4.6670814658627435,0,1,0,0
4533,7.410292368082201,6.406018767486577,2.7878954040556203,1.4004848694351486,0,1,1,0
4534,7.34166205329026,9.68102946392133,5.964033469828479,0.0,0,1,1,0
4535,7.704982828969751,7.531850463902159,7.834613786034352,0.0,0,1,0,0
4536,0.0,8.462016006143347,8.16453541317757,1.6765399804560281,0,0,0,0
4537,6.164560411079584,5.248868081654463,2.397829286185385,2.4150551307609756,1,1,0,1
4538,7.704982828969751,7.607074449301983,6.715821139195935,0.0,0,1,1,0
4539,6.964148821871393,8.240183996689202,6.8212126418516235,0.0,0,1,1,0
4540,0.0,7.449376898194619,5.572532077314929,6.041532195301384,0,0,0,0
4541,9.413846577009119,11.360819971612674,9.184566409991513,7.20409910771091,0,1,1,0
4542,6.527120260208322,11.851844594454857,7.566725760680956,0.0,0,1,0,0
4543,8.909068959946946,4.103326058554294,6.828054620918752,0.0,0,1,0,0
4544,9.01308585367008,8.115692199890583,3.929826199301874,0.0,0,1,0,0
4545,8.804438828262294,2.863422249831731,3.0918438873295955,0.0,0,1,0,0
4546,6.484538931961796,11.222787768199074,9.984181470829338,8.163561498174593,0,1,0,0
4547,5.63435660439501,6.985122915884091,6.054439323143427,2.2111646931681834,0,1,0,0
4548,8.909068959946946,6.284693700814922,4.6219691884142975,0.0,0,1,0,0
4549,7.438663676831449,10.581634655734547,6.363401141392841,4.149300002123334,0,1,0,0
4550,6.920841792451844,9.908095540594367,6.693661807783161,3.4794744230589396,0,1,1,0
4551,0.0,9.213243425179334,0.0,0.0,0,0,0,0
4552,4.2100888591143395,5.607646930544112,0.0,0.0,0,0,0,0
4553,5.203040803128772,6.022353934478422,4.3540391744205795,0.0,0,1,1,0
4554,7.192241851489357,7.680598064846877,9.068577628533813,0.0,0,1,1,0
4555,2.6082420225034375,5.540712706560129,3.343872457130021,1.4109862001090105,0,1,1,0
4556,0.0,6.6455093592199,5.370200756224246,2.3935991554834386,0,0,1,0
4557,0.0,3.771424214784698,2.5393651844423317,0.0,0,0,1,0
4558,2.6082420225034375,5.540712706560129,3.343872457130021,1.4109862001090105,0,1,1,0
4559,2.6082420225034375,4.830547683318634,3.616542025656141,1.4109862001090105,0,1,1,0
4560,6.372787404074026,5.624312291634119,6.87885596535796,3.346052248191863,0,1,1,0
4561,7.516510182827478,9.317025019903275,8.03598666893773,3.5464742766678463,1,1,1,0
4562,2.6082420225034375,5.393827290016619,3.1278192286172786,1.4109862001090105,0,1,1,0
4563,6.484538931961796,11.222787768199074,9.984181470829338,8.163561498174593,0,1,0,0
4564,8.909068959946946,4.261307120576969,5.057232919370438,0.0,0,1,0,0
4565,8.802415945173363,7.626278967707229,4.710239281185241,4.137528811143235,0,1,1,0
4566,0.0,6.653345017676636,8.34698075150083,3.7114264425957795,0,0,0,1
4567,7.068269559349184,7.911992168654935,7.501535725702699,5.083098523829384,0,1,0,0
4568,8.909068959946946,4.1110319290196315,4.810646454061308,0.0,0,1,0,0
4569,1.957650938732709,7.7756564683053595,1.865600460678603,3.0651912156095333,0,1,0,0
4570,0.0,8.695836922616298,8.482671081267645,1.0,1,0,1,0
4571,10.781519450245732,5.127410555781363,9.450625162544194,0.0,0,1,1,0
4572,3.0270052187933505,9.980736960298572,0.0,0.0,0,1,1,0
4573,0.0,6.498059586149265,0.0,2.6288102817436636,0,0,0,0
4574,5.594359182521683,7.662228435210015,6.656722238184925,5.762126346351797,0,0,0,0
4575,5.36053392213069,4.862740995986186,2.3067323439560776,0.0,0,1,0,0
4576,6.470811667367884,9.021977870438654,6.396800284897785,1.4933790219736447,0,1,1,0
4577,8.404363834685345,7.740725893358046,3.4555260176066263,3.2547617008669385,0,1,1,0
4578,0.0,7.201255977862086,0.0,0.0,0,0,0,1
4579,4.695341245467763,6.224008536749033,5.843104311832395,2.851722328987353,0,1,1,1
4580,0.0,10.345441571888058,2.8250266259225434,5.038780133486843,0,0,0,0
4581,3.720526317877674,7.097169120152284,0.0,0.0,0,1,0,0
4582,8.802415945173363,5.300376222616029,5.949153820414102,4.481515495227025,0,1,1,0
4583,2.6082420225034375,5.540712706560129,3.343872457130021,1.4109862001090105,0,1,1,0
4584,0.0,9.485049353571872,8.251156352349367,3.444941746642166,0,0,1,0
4585,0.0,7.144977185790432,3.745926725621597,0.0,0,1,1,0
4586,6.367561193873859,6.938161958623832,7.542014988693734,7.860943751259091,0,1,1,0
4587,2.6082420225034375,5.540712706560129,3.343872457130021,1.4109862001090105,0,1,1,0
4588,7.750517783682645,7.404215935432696,7.231889992417723,4.705331823726085,0,1,1,0
4589,6.367561193873859,7.4722753527726855,6.775169137470636,7.365336992754418,0,1,1,0
4590,7.3534676097260245,3.9758072001377958,2.0171972120229227,0.0,1,1,0,1
4591,2.6082420225034375,5.540712706560129,3.343872457130021,1.4109862001090105,0,1,1,0
4592,2.6082420225034375,4.766673349848725,3.4755592241892828,1.4109862001090105,0,1,0,0
4593,0.0,4.8303786261968655,3.7587609392103047,2.8457227984429085,0,0,1,0
4594,4.695341245467763,6.158420781563676,5.575427017250723,3.848255431187646,0,1,1,1
4595,4.695341245467763,8.843067715604871,6.4788264418138555,5.1865211386691,0,1,1,1
4596,6.390235522701917,7.483056116426675,5.872232613952871,7.360610869702248,0,1,0,0
4597,2.6082420225034375,5.540712706560129,3.343872457130021,1.4109862001090105,0,1,1,0
4598,8.909068959946946,4.202612843635719,6.475277016215197,0.0,0,1,0,0
4599,0.0,9.9192238869875,6.311434262831257,0.0,0,0,0,0
4600,4.695341245467763,8.07216415118031,5.847698148276787,1.2549071829454925,0,1,1,1
4601,0.0,9.38842381149126,4.96048100155553,0.0,0,0,0,0
4602,5.513936973795987,5.763380856600625,4.563569648967441,2.1735949926710756,0,1,1,0
4603,8.909068959946946,4.9953994728758255,7.282668525265363,0.0,0,1,0,0
4604,7.410292368082201,6.2671322090927974,2.6270903788454003,1.4141869455075522,0,1,0,0
4605,5.967069404047352,12.309195528209342,5.8925399887449394,0.0,0,1,0,0
4606,4.695341245467763,8.558505371906168,4.988887096136582,1.4095420802108056,0,1,1,1
4607,5.7070497211575795,9.595239099017217,8.173248772179234,7.430592074962179,0,1,0,0
4608,4.695341245467763,8.345602766092519,8.995728047805335,5.815942169954339,0,1,1,1
4609,4.490888545694516,5.192158365551704,3.2780119844284634,3.1363767533294493,0,1,1,0
4610,8.802415945173363,8.430430112704437,4.386190544045725,6.040633530856242,0,1,1,0
4611,0.0,4.903094509907552,9.59469622168404,0.0,0,0,0,0
4612,0.0,8.35300024452733,8.904408730288868,5.655473570894589,0,0,1,0
4613,9.087186155986817,7.247884927062129,6.871173872686828,12.148865497525712,0,1,0,0
4614,3.602938019173865,10.263635062091973,5.780477150404584,0.0,0,1,0,0
4615,4.061698151004375,3.7951318980697955,8.484403251370184,4.948952315006388,0,1,1,0
4616,0.0,7.806538234739362,7.4407668524655,0.0,0,1,0,0
4617,0.0,8.674416023196512,0.0,0.0,0,0,0,0
4618,6.637193147107119,11.180214803696686,9.984181470829338,8.163561498174593,0,1,0,0
4619,7.704982828969751,7.796838991637334,5.484813074590068,0.0,0,1,1,0
4620,6.279604635456627,9.988154024592664,7.332536947972024,1.7059082532487309,0,1,1,0
4621,0.0,5.658191244464252,5.522822776735914,6.855864618278316,0,0,1,0
4622,7.410292368082201,6.214771680947593,3.069490864915337,1.968924033794758,0,1,1,0
4623,4.2100888591143395,8.460434425025683,0.0,0.0,0,0,0,0
4624,6.305392836046486,3.771829009417339,2.15940875012484,0.0,0,1,0,0
4625,8.680165550106603,8.175635285653707,10.092015868052671,4.886320935820701,1,1,1,0
4626,4.685130446076398,5.2635270420847835,6.455663514188326,3.2730713741294073,0,1,0,0
4627,5.578231737520554,10.755854017746184,0.0,0.0,0,1,0,0
4628,8.226569689473102,10.751050073537883,6.502957958919986,6.631384903395382,0,1,0,0
4629,3.4734208334939343,7.484634765481769,0.0,4.758796816561785,0,1,1,0
4630,9.258178755596692,8.252550698593968,13.766431805185155,2.9219368444457556,0,1,1,0
4631,0.0,8.51999736589739,6.661414677907662,0.0,0,0,1,0
4632,0.0,3.628339927154877,5.319554602650965,0.0,0,0,1,0
4633,0.0,5.718411149962343,2.7470900568689,1.408442982144087,0,0,0,0
4634,2.6082420225034375,4.545049535650371,3.616542025656141,1.4109862001090105,0,1,1,0
4635,8.909068959946946,4.202612843635719,6.4714497085881595,0.0,0,1,0,0
4636,8.226569689473102,10.033470426102424,5.933883304688691,6.39525227095748,0,1,1,0
4637,7.66847975067817,9.243846021510743,6.583125868338226,0.0,0,1,0,0
4638,0.0,7.131511535445965,9.584907693686587,2.173647669009534,0,0,1,0
4639,7.410292368082201,6.137670567899512,2.552724845394741,1.413703672904738,0,1,1,0
4640,8.909068959946946,6.284693700814922,4.5878190106888646,0.0,0,1,0,0
4641,9.430633778282115,7.554977088686184,0.0,0.0,0,1,1,0
4642,0.0,3.3229486886682085,0.0,0.0,0,0,0,0
4643,5.11472397494772,9.84659347830563,8.830895555220899,3.1755312598294987,0,1,1,0
4644,0.0,5.901969930144133,5.630394374727286,3.5417354161558285,0,0,1,0
4645,8.909068959946946,8.117658990849888,0.0,0.0,0,1,0,0
4646,9.077196075270955,4.765214419793923,0.0,10.671230860391697,0,1,0,0
4647,6.228854171046002,5.894240912453844,4.14289100250674,0.0,0,1,1,0
4648,8.909068959946946,4.498643368522915,4.491375476417239,0.0,0,1,0,0
4649,6.328966268390495,7.918947254133521,6.877020134326492,0.0,0,1,1,0
4650,8.226569689473102,11.384900400580218,5.933883304688691,6.39525227095748,0,1,1,0
4651,2.080140815020162,8.367869820091725,1.532181125967384,2.920200836114727,0,1,0,1
4652,0.0,4.868174939657825,0.0,0.0,0,0,0,0
4653,7.410292368082201,6.823564226780431,2.7424316282967114,1.4004848694351486,0,1,1,0
4654,8.909068959946946,9.153600048473256,10.472803445226488,0.0,0,1,0,0
4655,4.583110893276199,8.805856591449464,5.311602104757186,3.603910527017785,0,1,1,0
4656,0.0,2.863956376957456,2.9619713312324327,1.5870800551964455,0,0,0,0
4657,0.0,7.3745460336002235,2.0805397445479636,2.8983659183861556,0,0,1,0
4658,0.0,5.3927373708255315,10.688023220482288,2.2007477889613942,0,0,1,0
4659,0.0,7.403029283675347,5.852802855705433,6.337289977190307,0,0,1,0
4660,7.054954742056156,5.21526874152561,8.861967090980292,2.2862706989670265,0,1,0,0
4661,0.0,7.622948571981368,5.423061607139952,2.897292661481078,0,0,1,1
4662,0.0,3.3495195142371754,3.397358657929126,0.0,0,0,0,0
4663,0.0,11.676268510723132,6.757521519238403,7.788197900937025,0,0,0,0
4664,4.274534133747932,9.01099965419149,4.863251034497078,3.54147720448964,0,1,1,0
4665,0.0,5.218096843299762,0.0,0.0,0,0,0,0
4666,7.04309618550892,8.405582377639561,6.9821784381062875,2.888462699288194,0,1,0,0
4667,5.577101658277707,6.868308622800161,5.820477546058187,5.371917869220897,0,1,1,0
4668,0.0,9.822492830237529,0.0,0.0,0,0,0,0
4669,6.215594481563413,9.200636069779515,7.389966984317998,1.0,0,1,1,1
4670,0.0,8.72346206154879,0.0,0.0,0,0,0,0
4671,8.003146138403384,3.4637229306577693,2.4326799259441922,5.1694639891428595,0,1,1,0
4672,0.0,4.2631427714534,4.6433633142780755,0.0,0,0,1,0
4673,7.550869399836958,6.594911404447143,3.544517167887455,3.55469486440473,0,0,0,0
4674,3.4734208334939343,5.869617836644258,0.0,2.3448056328193303,0,1,1,0
4675,8.610678239220007,11.39737490363671,0.0,0.0,0,1,0,0
4676,0.0,4.294056287054376,7.4394773100988125,0.0,0,0,0,1
4677,0.0,12.477343196276687,0.0,0.0,0,0,1,0
4678,2.6082420225034375,5.393827290016619,3.1278192286172786,1.4109862001090105,0,1,1,0
4679,5.811179540022895,4.3904722641753375,3.348939914738779,4.2542588251317,0,1,1,0
4680,0.0,7.1103182271698975,8.802244473392143,5.2318500650452995,0,0,0,0
4681,0.0,4.68041965384002,3.4383514032064943,0.0,0,0,0,1
4682,4.772230000057968,8.299149914783609,5.409897777001953,6.817573825396227,0,1,0,0
4683,6.003262152718355,8.509799294574993,8.721556259515848,0.0,0,1,1,0
4684,11.48451071657345,8.728468772910109,3.3626244622386086,4.1140049496135065,0,1,0,0
4685,6.799244135903307,3.1894354533577896,4.221451732508021,5.769532712136964,0,1,1,0
4686,6.636414844871384,5.837840725130057,4.949342844070898,5.956754878271739,0,1,1,0
4687,0.0,4.8019215922843665,3.516128846628979,3.2066000737930627,0,0,0,0
4688,3.0270052187933505,9.218540445817025,0.0,0.0,0,1,1,0
4689,0.0,3.8995722677109725,2.212689575406081,0.0,0,0,1,0
4690,7.66847975067817,10.243184955807838,6.7206170445160325,0.0,0,1,0,0
4691,6.086863011981362,11.756958025060117,8.489133188920551,0.0,0,1,1,0
4692,6.328966268390495,9.387768781703645,9.01073030277106,5.237384033693393,0,1,1,0
4693,5.172819028600058,8.365039239429194,0.0,5.4198786557755945,0,1,1,0
4694,0.0,5.502959056167545,4.000557803823185,3.3933748053683095,0,0,1,0
4695,0.0,5.723333128858002,3.7290702567672818,2.2209755570862093,0,1,0,0
4696,0.0,12.088610848283057,3.792229629992226,0.0,0,0,0,1
4697,7.773240742533944,8.676350099587836,0.0,0.0,0,1,0,0
4698,8.226569689473102,11.297917999420754,5.323334415426439,4.359806313964002,0,1,1,0
4699,7.704982828969751,7.091900670012715,6.161250471681896,0.0,0,1,1,0
4700,8.589923305182358,7.719977912392033,4.44623248035293,0.0,0,1,1,0
4701,7.037136606547145,3.612925625705958,0.0,0.0,0,1,1,0
4702,5.709606304562676,9.238595364257764,5.8786371514472755,0.0,0,1,1,0
4703,0.0,10.713035637059818,5.99500881346796,5.2382072762782,0,0,0,0
4704,5.384394273823342,7.84357499961435,10.981886454384659,2.7443983387200817,0,1,1,0
4705,10.247666515518985,6.840111111834942,6.7262684041656895,2.535557907870332,0,1,0,0
4706,8.776617719575308,8.210934709122379,0.0,0.0,0,1,0,0
4707,0.0,13.091456765010545,0.0,0.0,0,0,1,0
4708,0.0,3.8301712228282265,5.831138114411808,0.0,0,0,1,0
4709,0.0,7.712331008023774,6.840327075292228,2.3954972369097645,0,1,0,0
4710,5.583792688741687,7.627846550513742,7.121144240580334,3.337088407809623,0,1,0,0
4711,5.83962094570734,3.084951091737335,0.0,0.0,0,1,1,0
4712,0.0,4.325796031432411,4.230492535465514,3.4321048198544237,1,0,1,0
4713,2.6082420225034375,5.540712706560129,3.343872457130021,1.4109862001090105,0,1,1,0
4714,5.11472397494772,5.782215694109481,7.334832430640511,4.025546670473181,0,1,1,0
4715,5.4078930773095095,8.056640032902413,7.812898911817163,5.475555748811847,0,1,0,0
4716,6.328966268390495,7.728136279198484,6.743379207912304,4.123206100122969,0,1,1,0
4717,0.0,10.968188330674627,0.0,0.0,0,0,0,0
4718,1.957650938732709,7.132610849570809,0.0,0.0,0,1,0,0
4719,4.9481200867806585,6.002725133716182,6.234094125965285,2.625409598141153,0,1,1,0
4720,9.430633778282115,8.600122017440661,4.224030753475847,0.0,0,1,1,0
4721,12.288878265122024,10.165457044879279,9.663857572964194,0.0,0,1,0,0
4722,9.413846577009119,10.323888052523937,9.83664903717299,7.928901276834047,0,1,1,0
4723,9.087186155986817,8.258224458543852,7.7392381884006305,12.206577923781403,0,1,0,0
4724,0.0,3.488745651108001,11.473457125215846,3.5076189950197683,0,1,1,0
4725,5.807740838383377,4.423009574940664,0.0,0.0,0,1,0,0
4726,7.206715199481477,10.18180349790739,0.0,0.0,0,1,1,0
4727,0.0,9.57633429674095,6.868223352342245,1.7008549371931287,0,0,0,0
4728,0.0,7.424309189836427,7.103217595246001,0.0,0,0,0,0
4729,5.807740838383377,4.138126934971897,2.8948855350186498,0.0,0,1,0,0
4730,6.328966268390495,8.95434786615498,5.178855214556625,5.237384033693393,0,1,1,0
4731,0.0,6.041431732460681,4.114525259287144,7.347835340912285,0,0,0,0
4732,0.0,4.626995982499801,5.85421069194403,3.408643316248005,0,0,1,0
4733,10.754391710678359,6.204396705979169,6.090766455007672,3.1597337417779263,0,1,1,0
4734,7.773240742533944,8.05565739305161,0.0,0.0,0,1,1,0
4735,4.48623977513283,9.38943483375048,6.096370244896135,2.677474903199797,0,1,0,0
4736,5.856559342487305,8.4781623637284,7.400716920252523,5.573767890564323,0,1,0,0
4737,0.0,8.412867047333787,3.1273513589027653,2.9758576497580442,0,0,1,0
4738,0.0,11.24979284896961,0.0,0.0,0,0,0,1
4739,5.807740838383377,6.497367216430814,0.0,0.0,0,1,0,0
4740,0.0,10.196472765575045,5.99500881346796,5.2382072762782,0,0,0,0
4741,0.0,3.8301712228282265,5.851663897961832,0.0,0,1,1,0
4742,9.984498346743695,5.064994130914327,9.224445025285956,4.786701752329105,0,1,0,0
4743,4.2100888591143395,6.594177654458793,0.0,0.0,0,0,0,0
4744,6.215594481563413,8.368013361936736,4.259986780758495,4.286235219503466,0,1,1,1
4745,6.82608902855551,9.679305863823277,7.274102196811647,6.063278457349573,0,1,1,0
4746,7.031650134944212,8.407388473074509,2.8510483676775564,0.0,0,1,0,0
4747,0.0,16.638798240562828,0.0,0.0,0,0,1,0
4748,5.265618371525279,6.829677028114963,6.913409170378203,5.6444583697818995,0,1,0,0
4749,2.229264189295944,2.985729271604574,6.210549748822101,0.0,0,1,0,0
4750,6.215594481563413,8.225606518233898,2.4114709804934957,1.4095420802108056,0,1,1,1
4751,0.0,11.90466990911052,0.0,0.0,0,0,0,0
4752,5.543656533022666,11.733303776277927,9.147702872996128,0.0,0,1,1,0
4753,7.807384903347144,8.534500262341469,9.61189911613052,0.0,0,1,1,0
4754,0.0,5.03347433163976,7.215236759467052,0.0,0,0,1,0
4755,8.909068959946946,6.662702280515971,4.482954617897877,0.0,0,1,0,0
4756,4.636407381226901,5.722056423893338,6.803047909884584,5.142294424204179,0,1,0,0
4757,0.0,6.595558718802172,6.888354818315589,0.0,0,0,1,0
4758,0.0,5.559938558735708,3.015665617621523,0.0,0,0,0,0
4759,2.6082420225034375,5.540712706560129,3.343872457130021,1.4109862001090105,0,1,1,0
4760,5.807740838383377,4.992957788826656,0.0,0.0,0,1,0,0
4761,0.0,7.655560406323582,7.041236943852694,3.2602335774913955,0,0,1,0
4762,0.0,4.732624241439452,1.362177486916125,2.124501275997921,0,0,1,1
4763,7.170058204645251,4.8319255295962265,0.0,0.0,0,1,1,0
4764,0.0,9.937528332573182,8.753006356535272,5.082014085454159,0,0,0,0
4765,9.431609836233582,8.020712084585263,8.175922970398622,3.6767718242052077,1,1,1,0
4766,8.802415945173363,8.381915863042105,4.077254065715763,5.488782409237066,0,1,1,0
4767,5.807740838383377,5.822158797696733,0.0,0.0,0,1,1,0
4768,0.0,10.259940430088239,0.0,3.0563938819504792,0,0,0,0
4769,6.279604635456627,7.6484131492546155,4.304071930285778,0.0,0,1,0,0
4770,9.966988464017488,6.369283902003445,8.422976865216482,7.524244374045411,0,1,1,0
4771,6.512091801402074,4.116007966850097,10.605750589756633,0.0,0,1,1,0
4772,0.0,5.9956100115958275,8.606934947689048,0.0,0,0,0,0
4773,0.0,6.95528420465788,8.86845508995689,0.0,0,0,1,1
4774,0.0,3.818574901606288,4.633312107419623,0.0,0,0,0,0
4775,4.707342852485186,7.572809648321678,6.6030659848509,0.0,0,1,1,0
4776,7.054954742056156,5.873388232772244,7.619874352310018,2.193250577684722,0,1,0,0
4777,6.328966268390495,5.72409131060443,5.567924457448094,5.237384033693393,0,1,1,0
4778,0.0,7.054654326723694,4.245260434899039,5.75956864024919,0,0,0,0
4779,0.0,13.715016164692306,0.0,0.0,0,0,0,0
4780,8.802415945173363,3.640911453317364,2.1204181470472947,4.02300139259811,0,1,1,0
4781,0.0,4.443689313812952,9.437054971035485,0.0,0,0,1,0
4782,0.0,12.112301852064919,7.622287138389569,1.9644999014510296,0,0,1,0
4783,0.0,13.219774300173466,0.0,0.0,0,0,0,0
4784,6.517157947982322,5.50834739846044,2.924578192357818,3.970060013435825,0,1,1,0
4785,6.390235522701917,6.902223771450955,4.7741216896564,7.335490018190518,0,1,1,0
4786,8.909068959946946,6.662702280515971,4.386990931814586,0.0,0,1,0,0
4787,4.5398009593370645,4.636448927869386,9.061211438087748,0.0,0,1,0,0
4788,7.704982828969751,5.351868012620272,5.582967737021776,4.841659910705003,0,1,0,0
4789,10.110302182939007,6.486402876904458,2.7655003454293525,0.0,0,1,1,0
4790,0.0,10.713035637059818,5.99500881346796,5.2382072762782,0,0,0,0
4791,7.054954742056156,5.0083778586697765,7.156969655824863,2.8844237152514864,0,1,0,0
4792,5.203040803128772,8.266523939857437,7.322445091338176,1.387612153931673,0,1,0,0
4793,6.759210818549676,8.337551496323275,8.204286101661282,5.641456117582863,1,1,1,0
4794,6.2249195771529005,8.621710694063365,9.769402180010967,0.0,0,1,0,0
4795,6.517157947982322,5.50834739846044,3.0118459490813745,3.970060013435825,0,1,1,0
4796,7.455941772788076,14.013062100039129,9.845207877003764,0.0,0,1,1,0
4797,7.410292368082201,6.78107583057122,2.2472347077622254,1.4004848694351486,0,1,1,0
4798,5.609439780975159,7.713347776583758,5.151105851425044,2.9553974537991325,0,1,1,0
4799,5.913286323311519,8.292204617579623,10.329723123261475,4.99830518087134,0,1,1,0
4800,10.57904918252912,10.236367536736092,7.886310653719925,5.131104684906608,0,1,1,0
4801,9.008079437700195,3.439241908235027,16.949427386432347,1.5294798056282928,0,1,0,0
4802,0.0,11.852393856831402,6.757521519238403,5.681620827554654,0,0,0,0
4803,12.288878265122024,7.119770550394521,7.705623625077076,0.0,0,1,0,0
4804,7.975840527945091,8.873476913677939,5.911260509102827,1.7159440588402406,0,1,1,0
4805,0.0,5.245304252373155,1.4077831292197232,0.0,0,0,1,1
4806,6.6104499968100505,10.58678723019382,5.748348447380254,5.435049597024286,0,1,1,0
4807,6.405185429209525,6.026608664024083,5.691663101327635,3.2641408579414892,0,1,0,0
4808,0.0,9.680710058766197,1.0,4.342124733031058,0,0,0,1
4809,6.920841792451844,8.441306339932762,7.535911733122206,3.4794744230589396,0,1,1,0
4810,4.964023973125448,6.346357854780694,0.0,0.0,0,1,1,0
4811,6.702808029504286,5.9883894991316176,6.378510421354095,0.0,0,1,1,0
4812,0.0,7.927481650563967,7.938105175219522,7.877972429815487,0,0,1,1
4813,6.260683552806323,9.465022843805295,5.702876394993533,0.0,0,1,1,0
4814,6.2973046970718665,7.420524497791904,7.154855086744897,0.0,0,1,1,0
4815,6.000476579436906,7.616478179496705,0.0,7.894423601605018,1,1,1,0
4816,9.087186155986817,7.700933826741507,7.887682295403828,12.206577923781403,0,1,0,0
4817,4.669825494734703,8.226558413322357,5.035995376712494,0.0,0,1,1,0
4818,6.833145114640476,9.036876279285005,5.691534509753815,0.0,0,1,1,0
